w1,w2,w3,alpha,beta,pi0,regression_mae,full_model_mae,full_model_rmse,full_model_mape,volatility_mae,volatility_rmse,volatility_mape,sample_count,validation_count,price_rank,volatility_rank
0.24,0.7,0.06,1.225754798932724,3958.0611625313877,676.4470569062473,110.1292886858901,109.7738767684314,132.30217875271254,0.012809489028314459,109.7738767684314,132.30217875271254,0.803078188676148,158,241,92,92
0.04,0.82,0.14,1.2075066269963117,4028.567228050556,618.6631329584002,108.69045183945587,109.80765263097395,130.18474641082068,0.012862638502159062,109.80765263097395,130.18474641082068,0.8043196462576522,158,241,93,93
0.16,0.7,0.14,1.2158559704351564,4008.7023074822973,641.5630292182968,109.49915327044314,109.84256616359298,131.28266070134313,0.012845024152044422,109.84256616359298,131.28266070134313,0.803685815060977,158,241,94,94
0.26,0.7,0.04,1.2281390452631387,3945.9438388924846,684.9702434303431,110.38110443243708,109.85552868806262,132.73668132958252,0.01281350209622797,109.85552868806262,132.73668132958252,0.8036300062328605,158,241,95,95
0.28,0.72,0.0,1.2317622189795037,3923.0892588861543,699.219474948015,110.53242697722324,109.86841235043934,133.08719263823315,0.012806169043801621,109.86841235043934,133.08719263823315,0.8038779060117386,158,241,96,96
0.02,0.84,0.14,1.2059925437725296,4032.7035210137965,614.4746209044356,108.64401660172555,109.87133490087797,130.2012415900122,0.012873228999541672,109.87133490087797,130.2012415900122,0.804968857815933,158,241,97,97
0.2,0.68,0.12,1.2195871275446093,3993.886735501839,653.4355687010207,109.9287536113026,109.90805343601049,131.89904699239148,0.012840909141329553,109.90805343601049,131.89904699239148,0.8043838030907146,158,241,98,98
0.22,0.68,0.1,1.222040674775925,3981.378631225106,662.0775662738274,110.10040496313653,109.91094954264602,132.1708511595241,0.012835029974923912,109.91094954264602,132.1708511595241,0.8043488000425761,158,241,99,99
0.1,0.74,0.16,1.2105675485712604,4028.2231200649594,625.104401619878,109.11600445219545,109.92810282868031,130.73177164572368,0.01287205609774715,109.92810282868031,130.73177164572368,0.80433986659084,158,241,100,100
0.0,0.86,0.14,1.2044107096675678,4037.434163559138,609.9348032460744,108.60035159064321,109.93385444401771,130.28920594896007,0.012883616329693745,109.93385444401771,130.28920594896007,0.8056024720431498,158,241,101,101
0.08,0.76,0.16,1.2091596005794045,4031.660044146625,621.2275852549546,108.99388061278277,109.93642386242574,130.57878749056022,0.012876550265270724,109.93642386242574,130.57878749056022,0.8045744762368198,158,241,102,102
0.12,0.72,0.16,1.2119401886082097,4025.0174307281377,628.879001128857,109.24502162483445,109.93933286985252,130.93990654366536,0.012869482266921249,109.93933286985252,130.93990654366536,0.8042131651835486,158,241,103,103
0.24,0.68,0.08,1.2244649640073748,3969.044395111214,670.6645972772112,110.29084609194818,109.95231434462998,132.5155473854368,0.012833754594609479,109.95231434462998,132.5155473854368,0.8044122570935879,158,241,104,104
0.18,0.68,0.14,1.2170933932581678,4006.637372099403,644.6999880836133,109.81333342942277,109.98176178068059,131.69757850194156,0.01285695646353462,109.98176178068059,131.69757850194156,0.8047602934260504,158,241,105,105
0.06,0.78,0.16,1.207716495399613,4035.32688206462,617.249726124578,108.92876745284913,109.99153889269743,130.48069413347687,0.012886389370976716,109.99153889269743,130.48069413347687,0.8051899984881163,158,241,106,106
0.14,0.7,0.16,1.2132799553779747,4022.0311518788258,632.5566222499028,109.45109906846183,110.00318700366722,131.21086525551192,0.012872509281923282,110.00318700366722,131.21086525551192,0.8045547067320873,158,241,107,107
0.28,0.7,0.02,1.230481802302066,3934.077312064724,693.3952296431571,110.6527103130803,110.0074663870072,133.24236222647613,0.012825782501379343,110.0074663870072,133.24236222647613,0.8047490819794324,158,241,108,108
0.26,0.68,0.06,1.226852073842425,3956.933452365628,679.1689825839571,110.51439870305818,110.01245253582029,132.93066340766484,0.01283507470643168,110.01245253582029,132.93066340766484,0.8047052477002381,158,241,109,109
0.04,0.8,0.16,1.206238397110765,4039.222216826944,613.1720497547008,108.86176391773763,110.04343025654,130.43715592977114,0.012895858072140602,110.04343025654,130.43715592977114,0.8057859803279739,158,241,110,110
0.22,0.66,0.12,1.2207487318996701,3992.3349358792802,656.3339987329068,110.26579425316373,110.09328814428096,132.42315947746573,0.0128596969151514,110.09328814428096,132.42315947746573,0.8057181381568146,158,241,111,111
0.02,0.82,0.16,1.2047254828897023,4043.3445379350464,608.9958309890676,108.81115896260216,110.10408611316672,130.44776283730488,0.012906125717023723,110.10408611316672,130.44776283730488,0.8064176059147328,158,241,112,112
0.16,0.68,0.16,1.2145600914725903,4019.6261278093193,635.8735211043113,109.7389408480677,110.121539917027,131.5658703749808,0.012881131245606994,110.121539917027,131.5658703749808,0.8054460784913033,158,241,113,113
0.24,0.66,0.1,1.223171819525572,3980.0328230201203,664.8878183016263,110.45392331704147,110.12892633801559,132.74804690430605,0.01285781541752913,110.12892633801559,132.74804690430605,0.8057737422622365,158,241,114,114
0.2,0.66,0.14,1.2182926652908712,4004.834336874116,647.7118856045086,110.14213589813295,110.14066670134963,132.16943703757025,0.012871304097819322,110.14066670134963,132.16943703757025,0.8059428104838956,158,241,115,115
0.28,0.68,0.04,1.2291978796470782,3945.0722287581693,687.5756225559526,110.78263985766594,110.15011384100431,133.41685808535294,0.012845730681637425,110.15011384100431,133.41685808535294,0.8057653852898521,158,241,116,116
0.3,0.7,0.0,1.2327824751180956,3922.465824940731,701.7193856977465,110.92170302927015,110.16280611934816,133.8182964283538,0.01283856365173596,110.16280611934816,133.8182964283538,0.8058455825672647,158,241,117,117
0.0,0.84,0.16,1.2031496873019774,4048.0025659133994,604.5086493280455,108.7655298009972,110.16508731211277,130.52613679559113,0.012916343264432315,110.16508731211277,130.52613679559113,0.8070402212331235,158,241,118,118
